MUNICIPIO,DF,DL,SECCION,TIPO,GOB_2019,PM_2019,DL_2019,GOB_2021,PM_2021,DL_2021,PM_2024,DL_2024,ESTRAT_CEN,CLASIFICACION,PRIORIDAD,PERFIL,CLASE,LN_FEB_26,MORENA_PM_2024,DIF_PM24,META
SAN QUINTIN,3,17,198,RURAL,59,55,69,10,10,11,13,22,NO,SWITCH,1,N/D,MEDIA BAJA,610,94,81,95
SAN QUINTIN,3,17,199,RURAL,141,138,162,34,37,43,58,80,NO,SWITCH,1,N/D,MEDIA BAJA,2285,428,370,429
SAN QUINTIN,3,17,200,RURAL,17,17,23,11,8,11,10,11,NO,OPOSITOR,3,N/D,BAJA,158,18,8,19
SAN QUINTIN,3,17,201,RURAL,88,92,95,18,24,25,8,15,NO,SWITCH,1,N/D,BAJA,404,104,96,105
SAN QUINTIN,3,17,202,RURAL,91,96,136,14,13,11,20,25,NO,OPOSITOR,3,N/D,MEDIA BAJA,661,155,135,156
SAN QUINTIN,3,17,203,RURAL,54,60,60,15,17,17,11,12,NO,SWITCH,1,N/D,MEDIA BAJA,522,155,144,156
SAN QUINTIN,3,17,204,RURAL,3,3,4,6,5,5,1,1,NO,SWITCH,1,N/D,BAJA,71,17,16,18
ENSENADA,7,15,206,URBANO(A),63,49,58,31,40,40,0,51,NO,OPOSITOR,3,POBLACION INDIGENA,MEDIA ALTA,874,111,111,112
ENSENADA,7,15,207,URBANO(A),67,49,48,26,40,39,0,91,NO,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,832,149,149,150
ENSENADA,3,16,208,URBANO(A),123,117,81,50,84,84,199,198,NO,SWITCH,1,ADULTOS MAYORES,ALTA,1513,290,91,291
SAN QUINTIN,3,17,210,RURAL,63,67,73,30,33,32,31,39,NO,SWITCH,1,N/D,BAJA,1300,276,245,277
MEXICALI,2,4,211,URBANO(A),64,62,58,14,38,32,50,48,SI,OPOSITOR,3,ADULTOS MAYORES,MEDIA ALTA,704,153,103,154
MEXICALI,2,4,212,URBANO(A),47,56,40,19,41,43,43,42,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,613,142,99,143
MEXICALI,2,4,213,URBANO(A),70,80,65,29,38,45,45,53,SI,SWITCH,1,DISCAPACITADOS,MEDIA ALTA,787,181,136,182
MEXICALI,2,4,214,URBANO(A),49,49,37,22,33,34,46,49,SI,SWITCH,1,DISCAPACITADOS,MEDIA ALTA,622,138,92,139
MEXICALI,2,4,215,URBANO(A),29,34,22,14,24,24,43,39,SI,OPOSITOR,3,DISCAPACITADOS,MEDIA,670,139,96,140
MEXICALI,2,4,216,URBANO(A),22,30,18,10,15,18,29,26,SI,SWITCH,1,DISCAPACITADOS,MEDIA,433,89,60,90
MEXICALI,2,3,217,URBANO(A),32,36,32,11,18,16,32,27,SI,SWITCH,1,POBLACION INDIGENA,MEDIA BAJA,316,51,19,52
MEXICALI,2,3,218,URBANO(A),35,41,37,14,31,23,44,47,SI,SWITCH,1,JEFAS DE HOGAR,ALTA,383,80,36,81
MEXICALI,2,3,219,URBANO(A),42,43,33,10,29,24,66,52,SI,SWITCH,1,ADULTOS MAYORES,ALTA,342,61,-5,62
MEXICALI,2,3,220,URBANO(A),44,53,41,31,56,47,81,76,SI,SWITCH,1,POBLACION INDIGENA,ALTA,303,49,-32,50
MEXICALI,2,3,221,URBANO(A),113,124,83,31,120,106,145,137,SI,SWITCH,1,JEFAS DE HOGAR,ALTA,667,117,-28,118
MEXICALI,2,3,222,URBANO(A),141,139,108,49,111,101,166,151,SI,LEAL,2,JEFAS DE HOGAR,ALTA,522,73,-93,74
MEXICALI,2,3,223,URBANO(A),179,182,135,74,185,168,242,210,SI,LEAL,2,JEFAS DE HOGAR,ALTA,643,89,-153,90
MEXICALI,2,3,224,URBANO(A),236,257,171,122,236,224,348,291,SI,LEAL,2,ADULTOS MAYORES,ALTA,676,46,-302,47
MEXICALI,2,3,225,URBANO(A),258,262,169,143,265,246,363,301,SI,LEAL,2,ADULTOS MAYORES,ALTA,772,74,-289,75
MEXICALI,2,3,226,URBANO(A),136,143,123,53,113,115,194,166,SI,SWITCH,1,ADULTOS MAYORES,ALTA,671,119,-75,120
MEXICALI,2,3,227,URBANO(A),58,58,53,19,44,25,43,71,SI,SWITCH,1,ADULTOS MAYORES,MEDIA BAJA,614,120,77,121
MEXICALI,2,4,228,URBANO(A),26,23,18,11,17,10,21,24,SI,SWITCH,1,POBLACION INDIGENA,MEDIA BAJA,497,106,85,107
MEXICALI,2,4,229,URBANO(A),38,34,26,14,29,30,38,30,SI,SWITCH,1,DISCAPACITADOS,MEDIA,411,92,54,93
MEXICALI,2,4,230,URBANO(A),47,58,40,26,47,47,64,70,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,695,152,88,153
MEXICALI,2,4,231,URBANO(A),68,71,58,24,50,49,78,80,SI,SWITCH,1,ADULTOS MAYORES,ALTA,779,204,126,205
MEXICALI,2,4,232,URBANO(A),61,65,43,26,49,42,59,65,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,781,154,95,155
MEXICALI,2,4,233,URBANO(A),64,61,47,26,51,45,56,59,SI,OPOSITOR,3,ADULTOS MAYORES,MEDIA ALTA,668,152,96,153
MEXICALI,2,4,234,URBANO(A),37,48,36,18,35,31,44,47,SI,SWITCH,1,ADULTOS MAYORES,MEDIA,593,140,96,141
MEXICALI,2,4,235,URBANO(A),51,62,49,21,51,50,63,74,SI,OPOSITOR,3,ADULTOS MAYORES,MEDIA ALTA,748,188,125,189
MEXICALI,2,4,236,URBANO(A),66,69,52,19,46,41,50,46,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,586,141,91,142
MEXICALI,2,4,237,URBANO(A),62,64,44,26,47,49,24,64,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,776,69,45,70
MEXICALI,2,4,238,URBANO(A),31,32,19,18,32,20,0,44,SI,SWITCH,1,POBLACION INDIGENA,MEDIA BAJA,498,0,0,1
MEXICALI,2,3,239,URBANO(A),32,43,32,11,23,21,31,27,SI,SWITCH,1,ADULTOS MAYORES,MEDIA,367,75,44,76
MEXICALI,2,3,240,URBANO(A),102,103,86,33,78,72,147,128,SI,SWITCH,1,ADULTOS MAYORES,ALTA,849,152,5,153
MEXICALI,2,3,241,URBANO(A),162,191,122,76,165,161,272,234,SI,LEAL,2,JEFAS DE HOGAR,ALTA,845,113,-159,114
MEXICALI,2,3,242,URBANO(A),191,209,151,69,168,167,251,235,SI,LEAL,2,JEFAS DE HOGAR,ALTA,649,70,-181,71
MEXICALI,2,3,243,URBANO(A),172,193,193,61,155,141,256,209,SI,LEAL,2,JEFAS DE HOGAR,ALTA,538,71,-185,72
MEXICALI,2,3,244,URBANO(A),146,162,116,77,170,152,235,194,SI,SWITCH,1,ADULTOS MAYORES,ALTA,710,114,-121,115
MEXICALI,2,3,245,URBANO(A),116,131,99,62,118,89,192,159,SI,SWITCH,1,ADULTOS MAYORES,ALTA,807,144,-48,145
MEXICALI,2,3,246,URBANO(A),222,210,115,63,154,79,143,111,SI,SWITCH,1,ADULTOS,MEDIA,800,224,81,225
MEXICALI,2,3,247,URBANO(A),66,69,62,24,51,39,68,51,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,958,208,140,209
MEXICALI,2,3,248,URBANO(A),54,62,50,17,33,30,33,38,SI,SWITCH,1,ADULTOS MAYORES,MEDIA,674,141,108,142
MEXICALI,2,3,249,URBANO(A),37,48,28,12,30,27,45,39,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,420,89,44,90
MEXICALI,2,4,250,URBANO(A),33,32,27,13,18,11,28,25,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,447,118,90,119
MEXICALI,2,4,251,URBANO(A),55,63,38,21,30,31,0,54,SI,SWITCH,1,DISCAPACITADOS,MEDIA ALTA,503,0,0,1
MEXICALI,2,4,252,URBANO(A),76,83,61,25,66,53,71,89,SI,OPOSITOR,3,DISCAPACITADOS,MEDIA ALTA,955,233,162,234
MEXICALI,2,4,253,URBANO(A),96,66,55,18,36,43,61,61,SI,OPOSITOR,3,ADULTOS MAYORES,MEDIA ALTA,811,212,151,213
MEXICALI,2,4,254,URBANO(A),70,77,59,32,61,58,78,123,SI,OPOSITOR,3,ADULTOS MAYORES,MEDIA ALTA,911,193,115,194
MEXICALI,2,4,255,URBANO(A),74,68,49,12,67,62,93,114,SI,OPOSITOR,3,ADULTOS MAYORES,MEDIA ALTA,1017,229,136,230
MEXICALI,2,4,256,URBANO(A),45,43,42,20,32,39,50,66,SI,SWITCH,1,DISCAPACITADOS,MEDIA ALTA,719,145,95,146
MEXICALI,2,4,257,URBANO(A),61,71,308,19,49,48,64,69,SI,OPOSITOR,3,DISCAPACITADOS,MEDIA ALTA,816,191,127,192
MEXICALI,2,4,258,URBANO(A),66,59,48,25,32,36,60,63,SI,SWITCH,1,DISCAPACITADOS,MEDIA ALTA,761,164,104,165
MEXICALI,2,4,259,URBANO(A),65,69,48,19,39,33,44,43,SI,SWITCH,1,POBLACION INDIGENA,MEDIA ALTA,548,110,66,111
MEXICALI,2,4,260,URBANO(A),41,50,36,15,33,18,47,47,SI,SWITCH,1,POBLACION INDIGENA,MEDIA ALTA,615,121,74,122
MEXICALI,2,4,261,URBANO(A),50,60,41,20,37,33,72,63,SI,SWITCH,1,ADULTOS MAYORES,MEDIA,681,233,161,234
MEXICALI,2,3,262,URBANO(A),43,52,38,23,38,35,59,52,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,608,154,95,155
MEXICALI,2,3,263,URBANO(A),58,62,59,13,36,29,54,44,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,655,130,76,131
MEXICALI,2,3,264,URBANO(A),41,107,95,56,100,87,128,124,SI,SWITCH,1,ADULTOS MAYORES,ALTA,703,134,6,135
MEXICALI,2,3,265,URBANO(A),61,66,54,21,51,44,87,76,SI,SWITCH,1,ADULTOS MAYORES,ALTA,522,100,13,101
MEXICALI,2,3,266,URBANO(A),96,108,92,41,103,88,135,112,SI,SWITCH,1,ADULTOS MAYORES,ALTA,672,142,7,143
MEXICALI,2,3,267,URBANO(A),92,101,79,21,76,54,102,86,SI,SWITCH,1,ADULTOS MAYORES,ALTA,561,119,17,120
MEXICALI,2,3,268,URBANO(A),58,127,112,59,101,94,170,148,SI,SWITCH,1,ADULTOS MAYORES,ALTA,756,144,-26,145
MEXICALI,2,3,269,URBANO(A),94,96,86,44,91,87,117,108,SI,SWITCH,1,POBLACION INDIGENA,ALTA,728,120,3,121
MEXICALI,2,3,270,URBANO(A),126,143,107,46,112,103,203,167,SI,SWITCH,1,ADULTOS MAYORES,ALTA,922,177,-26,178
MEXICALI,2,3,271,URBANO(A),167,185,145,67,153,130,241,202,SI,SWITCH,1,JEFAS DE HOGAR,ALTA,949,223,-18,224
MEXICALI,2,3,272,URBANO(A),105,99,93,37,103,86,135,124,SI,OPOSITOR,3,JEFAS DE HOGAR,ALTA,705,153,18,154
MEXICALI,2,3,273,URBANO(A),105,104,86,58,94,94,169,141,SI,SWITCH,1,ADULTOS MAYORES,ALTA,764,147,-22,148
MEXICALI,2,3,274,URBANO(A),101,114,95,45,105,93,138,130,SI,SWITCH,1,ADULTOS MAYORES,ALTA,752,194,56,195
MEXICALI,2,3,275,URBANO(A),85,90,66,31,69,63,142,129,SI,SWITCH,1,JEFAS DE HOGAR,ALTA,717,143,1,144
MEXICALI,2,3,276,URBANO(A),115,121,103,47,108,80,143,126,SI,SWITCH,1,JEFAS DE HOGAR,ALTA,833,186,43,187
MEXICALI,2,3,277,URBANO(A),61,61,41,18,37,30,73,54,SI,SWITCH,1,POBLACION INDIGENA,MEDIA ALTA,701,125,52,126
MEXICALI,2,3,278,URBANO(A),60,60,45,19,38,29,48,48,SI,SWITCH,1,POBLACION INDIGENA,MEDIA ALTA,524,113,65,114
MEXICALI,2,4,279,URBANO(A),75,81,56,36,66,49,88,88,SI,SWITCH,1,MIXTO,ALTA,1210,302,214,303
MEXICALI,2,4,280,URBANO(A),62,69,32,24,53,44,82,74,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,796,182,100,183
MEXICALI,2,4,281,URBANO(A),68,76,44,36,74,62,89,83,SI,SWITCH,1,ADULTOS MAYORES,ALTA,1029,233,144,234
MEXICALI,2,4,282,URBANO(A),89,93,71,33,75,76,109,125,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,944,182,73,183
MEXICALI,2,4,283,URBANO(A),71,83,56,28,52,57,83,92,SI,OPOSITOR,3,ADULTOS MAYORES,ALTA,873,184,101,185
MEXICALI,2,4,284,URBANO(A),187,145,81,37,79,84,99,123,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,814,220,121,221
MEXICALI,2,4,285,URBANO(A),59,65,40,22,51,48,92,85,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,1071,245,153,246
MEXICALI,2,4,286,URBANO(A),93,103,69,54,83,72,122,116,SI,SWITCH,1,ADULTOS MAYORES,ALTA,897,176,54,177
MEXICALI,2,4,287,URBANO(A),72,86,63,43,68,63,104,112,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,923,190,86,191
MEXICALI,2,3,288,URBANO(A),86,88,67,2,56,0,92,89,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,652,143,51,144
MEXICALI,2,3,289,URBANO(A),84,87,64,26,69,60,74,66,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,740,152,78,153
MEXICALI,2,3,290,URBANO(A),125,136,114,41,118,97,183,148,SI,SWITCH,1,ADULTOS MAYORES,ALTA,896,219,36,220
MEXICALI,2,3,291,URBANO(A),164,187,154,65,151,131,195,162,SI,SWITCH,1,DISCAPACITADOS,ALTA,1243,278,83,279
MEXICALI,2,3,292,URBANO(A),326,261,277,145,328,309,443,391,SI,LEAL,2,ADULTOS MAYORES,ALTA,1287,218,-225,219
MEXICALI,2,3,293,URBANO(A),147,165,148,60,137,109,149,131,SI,OPOSITOR,3,ADULTOS MAYORES,MEDIA ALTA,1393,322,173,323
MEXICALI,2,3,294,URBANO(A),81,99,90,40,90,67,106,93,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,977,218,112,219
MEXICALI,2,3,295,URBANO(A),113,130,109,46,106,99,166,157,SI,SWITCH,1,ADULTOS MAYORES,ALTA,643,139,-27,140
MEXICALI,2,3,296,URBANO(A),89,105,86,47,107,93,109,95,SI,SWITCH,1,ADULTOS MAYORES,ALTA,788,185,76,186
MEXICALI,2,3,297,URBANO(A),104,99,94,35,86,77,131,108,SI,SWITCH,1,ADULTOS MAYORES,ALTA,955,202,71,203
MEXICALI,2,3,298,URBANO(A),56,61,55,21,62,52,79,84,SI,SWITCH,1,MIXTO,MEDIA,891,172,93,173
MEXICALI,2,3,299,URBANO(A),93,99,57,27,72,60,123,106,SI,SWITCH,1,ADULTOS MAYORES,ALTA,957,199,76,200
MEXICALI,2,3,300,URBANO(A),55,61,33,29,52,39,100,88,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,875,207,107,208
MEXICALI,2,3,301,URBANO(A),113,102,78,34,94,81,124,102,SI,SWITCH,1,ADULTOS MAYORES,ALTA,988,245,121,246
MEXICALI,2,4,302,URBANO(A),132,149,86,57,125,109,173,161,SI,SWITCH,1,ADULTOS MAYORES,ALTA,788,148,-25,149
MEXICALI,2,4,303,URBANO(A),190,198,122,83,166,172,251,257,SI,SWITCH,1,ADULTOS MAYORES,ALTA,979,189,-62,190
MEXICALI,2,4,304,URBANO(A),20,20,13,28,31,35,53,48,SI,SWITCH,1,POBLACION INDIGENA,MEDIA ALTA,655,78,25,79
MEXICALI,2,4,305,URBANO(A),213,219,115,60,202,200,344,306,SI,OPOSITOR,3,ADULTOS MAYORES,ALTA,1915,601,257,602
MEXICALI,2,4,306,URBANO(A),94,96,83,31,70,83,113,164,SI,OPOSITOR,3,ADULTOS MAYORES,MEDIA ALTA,1265,330,217,331
MEXICALI,2,4,307,URBANO(A),76,91,65,37,77,79,77,102,SI,OPOSITOR,3,ADULTOS MAYORES,MEDIA,1061,276,199,277
MEXICALI,2,4,308,URBANO(A),80,89,61,32,69,69,98,116,SI,SWITCH,1,ADULTOS MAYORES,ALTA,999,217,119,218
MEXICALI,2,4,309,URBANO(A),257,262,146,107,241,212,359,352,SI,LEAL,2,ADULTOS MAYORES,ALTA,918,149,-210,150
MEXICALI,2,4,310,URBANO(A),246,261,141,98,221,209,352,343,SI,LEAL,2,ADULTOS MAYORES,ALTA,841,119,-233,120
MEXICALI,2,4,311,URBANO(A),110,120,65,53,119,104,182,157,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,680,120,-62,121
MEXICALI,2,4,312,URBANO(A),124,123,65,45,95,98,171,171,SI,SWITCH,1,ADULTOS MAYORES,ALTA,766,146,-25,147
MEXICALI,2,3,313,URBANO(A),192,196,128,88,167,152,233,206,SI,SWITCH,1,ADULTOS MAYORES,ALTA,1086,231,-2,232
MEXICALI,2,3,314,URBANO(A),251,262,178,127,247,244,314,281,SI,LEAL,2,ADULTOS MAYORES,ALTA,1030,180,-134,181
MEXICALI,2,3,315,URBANO(A),196,213,199,92,100,178,270,242,SI,SWITCH,1,ADULTOS MAYORES,ALTA,1075,229,-41,230
MEXICALI,2,3,316,URBANO(A),114,140,111,34,96,60,98,84,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,958,241,143,242
MEXICALI,2,3,317,URBANO(A),113,107,102,50,103,83,128,119,SI,SWITCH,1,DISCAPACITADOS,MEDIA ALTA,879,212,84,213
MEXICALI,2,3,318,URBANO(A),211,227,184,70,211,184,283,255,SI,LEAL,2,ADULTOS MAYORES,ALTA,721,101,-182,102
MEXICALI,2,3,319,URBANO(A),90,101,96,34,77,60,78,67,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,1168,330,252,331
MEXICALI,2,3,320,URBANO(A),58,58,57,19,65,46,34,64,SI,SWITCH,1,MIXTO,MEDIA ALTA,858,139,105,140
MEXICALI,2,3,321,URBANO(A),98,99,108,37,101,67,93,77,SI,SWITCH,1,DISCAPACITADOS,ALTA,887,260,167,261
MEXICALI,2,3,322,URBANO(A),85,100,78,34,83,64,120,103,SI,SWITCH,1,JEFAS DE HOGAR,ALTA,720,205,85,206
MEXICALI,2,3,323,URBANO(A),110,112,119,33,92,76,171,112,SI,SWITCH,1,ADULTOS MAYORES,ALTA,873,284,113,285
MEXICALI,2,3,324,URBANO(A),219,254,156,100,226,214,307,275,SI,SWITCH,1,ADULTOS MAYORES,ALTA,1103,225,-82,226
MEXICALI,2,4,325,URBANO(A),116,125,60,51,119,104,177,169,SI,SWITCH,1,ADULTOS MAYORES,ALTA,823,159,-18,160
MEXICALI,2,4,326,URBANO(A),391,423,250,189,406,390,632,614,SI,LEAL,2,ADULTOS MAYORES,ALTA,1510,210,-422,211
MEXICALI,2,4,327,URBANO(A),136,140,95,56,137,129,218,201,SI,SWITCH,1,DISCAPACITADOS,ALTA,1406,366,148,367
MEXICALI,2,4,328,URBANO(A),99,117,77,44,94,90,137,174,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,1397,375,238,376
MEXICALI,2,4,329,URBANO(A),127,129,92,45,88,87,142,151,SI,OPOSITOR,3,DISCAPACITADOS,ALTA,1195,310,168,311
MEXICALI,2,4,330,URBANO(A),125,143,93,30,85,86,144,159,SI,OPOSITOR,3,DISCAPACITADOS,ALTA,1305,329,185,330
MEXICALI,2,4,331,URBANO(A),190,212,134,73,178,170,262,254,SI,SWITCH,1,ADULTOS MAYORES,ALTA,2345,576,314,577
MEXICALI,2,4,332,URBANO(A),163,165,104,72,142,137,226,223,SI,SWITCH,1,ADULTOS MAYORES,ALTA,1132,249,23,250
MEXICALI,2,4,333,URBANO(A),597,628,394,299,627,620,922,875,SI,SWITCH,1,JOVENES,ALTA,3692,703,-219,704
MEXICALI,2,4,334,URBANO(A),288,279,182,122,268,228,400,388,SI,LEAL,2,ADULTOS MAYORES,ALTA,1314,212,-188,213
MEXICALI,2,4,335,URBANO(A),280,283,191,102,274,261,306,427,SI,SWITCH,1,ADULTOS MAYORES,ALTA,1428,306,0,307
MEXICALI,2,3,336,URBANO(A),77,72,78,30,63,49,73,62,SI,SWITCH,1,JEFAS DE HOGAR,ALTA,528,110,37,111
MEXICALI,2,3,337,URBANO(A),90,88,86,32,70,53,72,67,SI,SWITCH,1,ADULTOS MAYORES,ALTA,746,190,118,191
MEXICALI,2,3,338,URBANO(A),106,122,110,43,102,75,107,79,SI,SWITCH,1,ADULTOS MAYORES,ALTA,1133,273,166,274
MEXICALI,2,3,339,URBANO(A),315,332,298,131,329,260,525,458,SI,SWITCH,1,MIXTO,ALTA,2993,690,165,691
MEXICALI,2,3,340,URBANO(A),109,117,116,46,100,74,99,88,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,1245,327,228,328
MEXICALI,2,3,341,URBANO(A),83,89,84,29,60,47,83,70,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,1348,404,321,405
MEXICALI,2,3,342,URBANO(A),152,162,172,77,184,126,192,172,SI,SWITCH,1,ADULTOS MAYORES,ALTA,1209,290,98,291
MEXICALI,2,3,343,URBANO(A),105,115,114,35,95,69,121,115,SI,SWITCH,1,DISCAPACITADOS,ALTA,848,211,90,212
MEXICALI,2,3,344,URBANO(A),104,100,100,36,80,436,115,102,SI,SWITCH,1,ADULTOS MAYORES,ALTA,820,203,88,204
MEXICALI,2,3,345,URBANO(A),128,127,119,42,91,78,116,99,SI,SWITCH,1,DISCAPACITADOS,ALTA,942,276,160,277
MEXICALI,2,4,347,URBANO(A),357,364,232,135,340,330,499,466,SI,SWITCH,1,ADULTOS MAYORES,ALTA,1764,340,-159,341
MEXICALI,2,4,348,URBANO(A),263,256,151,136,289,262,431,417,SI,SWITCH,1,ADULTOS MAYORES,ALTA,1475,264,-167,265
MEXICALI,2,4,349,URBANO(A),61,72,59,14,35,35,47,55,SI,SWITCH,1,DISCAPACITADOS,MEDIA,896,227,180,228
MEXICALI,2,4,350,URBANO(A),174,181,111,44,135,135,198,209,SI,OPOSITOR,3,MIXTO,ALTA,1446,577,379,578
MEXICALI,2,4,351,URBANO(A),102,108,76,39,96,94,166,177,SI,SWITCH,1,MIXTO,ALTA,1916,536,370,537
MEXICALI,2,4,352,URBANO(A),113,119,97,18,58,53,114,201,SI,OPOSITOR,3,MIXTO,ALTA,1076,283,169,284
MEXICALI,2,4,353,URBANO(A),83,85,74,5,22,21,45,40,SI,OPOSITOR,3,DISCAPACITADOS,MEDIA,892,240,195,241
MEXICALI,2,4,354,URBANO(A),75,84,65,15,61,56,83,84,SI,SWITCH,1,DISCAPACITADOS,ALTA,959,256,173,257
MEXICALI,2,4,355,URBANO(A),84,86,73,27,57,47,96,115,SI,OPOSITOR,3,DISCAPACITADOS,MEDIA ALTA,1173,306,210,307
MEXICALI,2,3,356,URBANO(A),484,513,474,234,536,363,585,548,SI,SWITCH,1,JOVENES,ALTA,5132,1140,555,1141
MEXICALI,2,3,357,URBANO(A),665,701,693,296,701,589,1003,868,SI,SWITCH,1,MIXTO,ALTA,5539,1263,260,1264
MEXICALI,2,3,358,URBANO(A),155,156,150,60,155,126,223,200,SI,SWITCH,1,DISCAPACITADOS,ALTA,1485,315,92,316
MEXICALI,2,3,359,URBANO(A),73,75,77,47,80,63,76,64,SI,SWITCH,1,ADULTOS MAYORES,MEDIA,1107,273,197,274
MEXICALI,2,3,360,URBANO(A),104,109,113,48,95,72,98,82,SI,SWITCH,1,DISCAPACITADOS,MEDIA ALTA,1149,292,194,293
MEXICALI,2,3,361,URBANO(A),171,188,196,71,163,147,183,162,SI,SWITCH,1,ADULTOS MAYORES,ALTA,1837,491,308,492
MEXICALI,2,3,362,URBANO(A),182,187,175,86,184,169,235,213,SI,SWITCH,1,ADULTOS MAYORES,ALTA,1094,234,-1,235
MEXICALI,2,3,363,URBANO(A),93,104,110,33,65,51,73,62,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,997,257,184,258
MEXICALI,2,3,364,URBANO(A),122,122,107,53,98,85,163,134,SI,SWITCH,1,ADULTOS MAYORES,ALTA,1077,268,105,269
MEXICALI,2,3,365,URBANO(A),106,112,106,39,97,72,123,106,SI,SWITCH,1,ADULTOS MAYORES,ALTA,1137,271,148,272
MEXICALI,2,3,366,URBANO(A),488,499,505,176,460,364,593,489,SI,SWITCH,1,MIXTO,ALTA,4742,1147,554,1148
MEXICALI,2,3,367,URBANO(A),126,125,123,39,386,47,76,64,SI,SWITCH,1,ADULTOS MAYORES,MEDIA,1176,324,248,325
MEXICALI,2,3,368,URBANO(A),167,188,180,71,165,144,162,134,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,1371,333,171,334
MEXICALI,2,3,369,URBANO(A),91,94,81,33,77,54,134,89,SI,SWITCH,1,ADULTOS MAYORES,ALTA,527,189,55,190
MEXICALI,1,3,370,URBANO(A),147,156,127,67,144,129,221,200,SI,LEAL,2,ADULTOS MAYORES,ALTA,729,156,-65,157
MEXICALI,1,3,371,URBANO(A),133,141,116,49,98,90,172,152,SI,SWITCH,1,JEFAS DE HOGAR,ALTA,747,132,-40,133
MEXICALI,1,3,372,URBANO(A),147,162,128,61,138,110,194,162,SI,SWITCH,1,ADULTOS MAYORES,ALTA,854,209,15,210
MEXICALI,1,3,373,URBANO(A),159,166,132,66,142,127,219,199,SI,SWITCH,1,ADULTOS MAYORES,ALTA,763,134,-85,135
MEXICALI,1,3,374,URBANO(A),99,110,91,56,122,116,171,149,SI,SWITCH,1,ADULTOS MAYORES,ALTA,895,196,25,197
MEXICALI,1,2,375,URBANO(A),142,167,119,56,132,103,225,197,SI,SWITCH,1,ADULTOS MAYORES,ALTA,1035,215,-10,216
MEXICALI,1,2,376,URBANO(A),207,219,168,93,190,167,351,314,SI,SWITCH,1,ADULTOS MAYORES,ALTA,1525,323,-28,324
MEXICALI,1,2,377,URBANO(A),171,179,149,54,122,108,254,194,SI,SWITCH,1,ADULTOS MAYORES,ALTA,1894,456,202,457
MEXICALI,1,2,378,URBANO(A),196,196,154,86,160,131,291,243,SI,SWITCH,1,ADULTOS MAYORES,ALTA,1800,351,60,352
MEXICALI,1,2,379,URBANO(A),101,118,92,34,60,47,96,71,SI,SWITCH,1,ADULTOS MAYORES,ALTA,1081,301,205,302
MEXICALI,1,2,380,URBANO(A),62,63,51,20,50,40,74,73,SI,SWITCH,1,MIXTO,MEDIA ALTA,757,200,126,201
MEXICALI,1,2,381,URBANO(A),48,62,43,29,37,29,71,51,SI,OPOSITOR,3,ADULTOS MAYORES,MEDIA,1007,276,205,277
MEXICALI,1,2,382,URBANO(A),86,85,72,38,58,46,84,79,SI,SWITCH,1,DISCAPACITADOS,MEDIA ALTA,1395,330,246,331
MEXICALI,1,2,383,URBANO(A),365,369,285,184,394,347,548,503,SI,LEAL,2,MIXTO,ALTA,2170,403,-145,404
MEXICALI,1,2,384,URBANO(A),96,103,83,45,90,85,181,161,SI,SWITCH,1,ADULTOS MAYORES,ALTA,1452,328,147,329
MEXICALI,1,2,385,URBANO(A),163,194,135,82,146,124,230,177,SI,SWITCH,1,ADULTOS MAYORES,ALTA,1469,315,85,316
MEXICALI,1,2,386,URBANO(A),187,208,149,61,153,138,253,220,SI,SWITCH,1,ADULTOS MAYORES,ALTA,1142,237,-16,238
MEXICALI,1,2,387,URBANO(A),78,89,74,27,67,59,102,81,SI,SWITCH,1,ADULTOS MAYORES,ALTA,806,219,117,220
